date_month,crypto_id,id_name,open,close,diff_oc,mean_oc,high,low,diff_hl,mean_hl,volume,number_of_trades
2020-07,ZEC,Zcash,51.43,74.9,23.470000000000006,63.165000000000006,74.95,49.64,25.310000000000002,62.295,5093155.35737,939853
2020-07,ZIL,Zilliqa,0.0174,0.01799,0.0005900000000000002,0.017695,0.02133,0.0163,0.00503,0.018815,9454579450.1,596906
2020-08,ADA,Cardano,0.13876,0.12253,-0.016229999999999994,0.130645,0.1523,0.10211,0.050189999999999985,0.127205,9932053101.1,2708899
2020-08,ALGO,Algorand,0.3274,0.5021,0.17469999999999997,0.41475,0.76,0.2591,0.5009,0.50955,1346569561.2,2372805
2020-08,ATOM,Cosmos,3.795,7.205,3.41,5.5,8.877,3.4,5.477,6.1385000000000005,145949324.256,2237093
2020-08,BAT,Basic Attention Token,0.2527,0.3478,0.09510000000000002,0.30025,0.4434,0.22,0.22340000000000002,0.3317,1311648292.58,1349188
2020-08,BCH,Bitcoin Cash,300.48,273.5,-26.980000000000018,286.99,337.9,235.5,102.39999999999998,286.7,5455684.87881,3553380
2020-08,BNB,Binance Coin,20.6637,23.1477,2.4840000000000018,21.9057,23.91,19.1,4.809999999999999,21.505000000000003,77626733.03,5843848
2020-08,BTC,Bitcoin,11335.46,11649.51,314.0500000000011,11492.485,12468.0,10518.5,1949.5,11493.25,1891193.007128,30195218
2020-08,CHZ,Chiliz,0.01401,0.01483,0.0008199999999999995,0.014419999999999999,0.022292,0.012,0.010291999999999999,0.017146,4408563294.0,302933
2020-08,CRV,Curve DAO Token,5.0,4.337,-0.6630000000000003,4.6685,23.255,2.58,20.674999999999997,12.9175,97879898.462,1409769
2020-08,DASH,Dash,82.4,86.1,3.6999999999999886,84.25,104.8,78.6,26.200000000000003,91.69999999999999,3240176.3316699998,922571
2020-08,DOGE,Dogecoin,0.0032204,0.0032073,-1.309999999999983e-05,0.00321385,0.0039,0.0031,0.0007999999999999999,0.0034999999999999996,30793101645.0,452455
2020-08,DOT,Polkadot,2.09,6.2718,4.1818,4.180899999999999,6.8,2.0,4.8,4.4,320147840.87,2544629
2020-08,ENJ,Enjin Coin,0.17456,0.21423,0.03967000000000001,0.19439499999999998,0.2586,0.1622,0.09639999999999999,0.2104,451105638.7,423778
2020-08,EOS,EOS.IO,3.0933,3.2081,0.11479999999999979,3.1507,3.949,2.5435,1.4055,3.24625,556290478.44,3859543
2020-08,ETC,Ethereum Classic,7.398,6.5858,-0.8121999999999998,6.991899999999999,8.3089,6.1944,2.1144999999999996,7.25165,56770095.55,1275905
2020-08,ETH,Ethereum,346.32,433.79,87.47000000000003,390.055,446.0,325.0,121.0,385.5,28769352.88701,13062079
2020-08,HBAR,Hedera,0.04468,0.0456,0.0009200000000000041,0.04514,0.06176,0.04133,0.020430000000000004,0.051545,1898524086.1,341787
2020-08,IOST,IOST,0.005861,0.007111,0.0012500000000000002,0.0064860000000000004,0.008153,0.004703,0.003450000000000001,0.006428,49582022081.0,1142599
2020-08,IOTA,IOTA,0.2988,0.3613,0.0625,0.33005,0.4496,0.2806,0.16899999999999998,0.3651,405090514.21999997,485665
2020-08,LINK,Chainlink,7.8025,15.5772,7.774699999999999,11.68985,20.1111,6.87,13.2411,13.49055,490009839.25,9267999
2020-08,LTC,Litecoin,58.13,60.92,2.789999999999999,59.525000000000006,68.88,51.55,17.33,60.214999999999996,28579964.40275,3061744
2020-08,MANA,Decentraland,0.05363,0.09846,0.04483000000000001,0.076045,0.132,0.05363,0.07837000000000001,0.09281500000000001,795750023.0,303674
2020-08,MATIC,Polygon,0.02028,0.02652,0.006239999999999999,0.023399999999999997,0.03238,0.01964,0.012739999999999998,0.02601,11533875610.1,714171
2020-08,NEO,NEO,12.247,20.443,8.196000000000002,16.345,22.9,11.0,11.899999999999999,16.95,34871190.596,1654625
2020-08,QTUM,Qtum,2.419,3.359,0.94,2.8890000000000002,5.467,2.264,3.203,3.8655,232635430.933,2052092
2020-08,RVN,Ravencoin,0.02064,0.02243,0.00179,0.021535,0.0275,0.0192,0.008300000000000002,0.02335,3634129509.7,313739
2020-08,SAND,The Sandbox,0.008333,0.070005,0.061672,0.039168999999999995,0.09471,0.008333,0.08637700000000001,0.0515215,3128541323.0,563747
2020-08,SOL,Solana,2.85,4.7435,1.8935,3.7967500000000003,4.8865,2.7431,2.1433999999999997,3.8148,32245620.46,381968
2020-08,STMX,StormX,0.002956,0.00291,-4.6000000000000034e-05,0.002933,0.004157,0.002633,0.0015240000000000002,0.003395,7426332580.0,123907
2020-08,TFUEL,Theta Fuel,0.008312,0.010737,0.002425,0.0095245,0.01541,0.00811,0.007300000000000001,0.01176,10796357914.0,410916
2020-08,THETA,Theta Network,0.2694,0.47619,0.20679000000000003,0.372795,0.58867,0.249,0.33967,0.418835,769177030.9,1048190
2020-08,TRX,TRON,0.01968,0.02917,0.009490000000000002,0.024425000000000002,0.03248,0.0175,0.01498,0.024990000000000002,51593699958.4,2691001
2020-08,VET,VeChain,0.017205,0.017372,0.000166999999999997,0.0172885,0.02299,0.0147,0.00829,0.018845,52488089079.0,2344970
2020-08,WAVES,Waves,1.5205,3.5954,2.0749000000000004,2.55795,4.8,1.4602,3.3398,3.1300999999999997,222147764.17,1965405
2020-08,XLM,Stellar,0.0969,0.09678,-0.00011999999999999511,0.09684000000000001,0.11948,0.08443,0.03505,0.101955,5730268151.4,1623839
2020-08,XRP,Ripple,0.25938,0.28115,0.02177000000000001,0.270265,0.32689,0.2476,0.07929000000000003,0.287245,10548893588.5,5575552
2020-08,XTZ,Tezos,2.842,3.2432,0.4011999999999998,3.0426,4.4936,2.6445,1.8491,3.56905,383744586.81,2977139
2020-08,ZEC,Zcash,74.9,78.29,3.3900000000000006,76.595,102.74,70.29,32.44999999999999,86.515,10655295.93503,2263908
2020-08,ZIL,Zilliqa,0.01799,0.02241,0.00442,0.0202,0.02839,0.01484,0.013549999999999998,0.021615,13931637582.1,1003027
2020-09,ADA,Cardano,0.1225,0.10136,-0.021139999999999992,0.11193,0.12812,0.07545,0.05267000000000001,0.10178500000000001,10747649370.2,2361843
2020-09,ALGO,Algorand,0.5015,0.3469,-0.15459999999999996,0.42419999999999997,0.5536,0.263,0.29059999999999997,0.4083,681556844.26,993082
2020-09,ATOM,Cosmos,7.205,5.372,-1.8330000000000002,6.2885,7.642,3.78,3.8620000000000005,5.711,84088267.653,1271197
2020-09,AVAX,Avalanche,0.85,4.3293,3.4793,2.58965,7.0,0.85,6.15,3.925,61555342.49,843919
2020-09,BAT,Basic Attention Token,0.3482,0.2394,-0.10880000000000001,0.2938,0.3521,0.2061,0.14600000000000002,0.2791,460566871.68,479395
2020-09,BCH,Bitcoin Cash,273.48,227.96,-45.52000000000001,250.72000000000003,298.05,200.73,97.32000000000002,249.39,4297955.12727,2449987
2020-09,BNB,Binance Coin,23.1481,29.2656,6.1175,26.20685,33.3888,18.011,15.377800000000004,25.6999,145525582.494,8804863
2020-09,BTC,Bitcoin,11649.51,10776.59,-872.9200000000001,11213.05,12050.85,9825.0,2225.8500000000004,10937.925,1730389.1601789999,26134850
2020-09,CHZ,Chiliz,0.014825,0.011567,-0.0032580000000000005,0.013196,0.016099,0.009881,0.006218,0.012989999999999998,1885526703.0,125472
2020-09,CRV,Curve DAO Token,4.333,0.949,-3.3840000000000003,2.641,5.701,0.864,4.837,3.2824999999999998,334845251.699,1870663
2020-09,DASH,Dash,86.13,69.17,-16.959999999999994,77.65,90.72,62.0,28.72,76.36,2193738.74652,715363
2020-09,DOGE,Dogecoin,0.0032061,0.002635,-0.0005710999999999997,0.00292055,0.0032784,0.0025277,0.0007507,0.00290305,21089318024.0,329448
2020-09,DOT,Polkadot,6.2712,4.3458,-1.9254000000000007,5.3085,6.8619,3.5321,3.3298000000000005,5.197,372190799.54,3382327
2020-09,ENJ,Enjin Coin,0.21423,0.16054,-0.053690000000000015,0.187385,0.21508,0.13757,0.07751,0.176325,257261762.7,254480
2020-09,EOS,EOS.IO,3.2081,2.5777,-0.6303999999999998,2.8929,3.5497,2.3907,1.1590000000000003,2.9702,452988745.59,2706602
2020-09,ETC,Ethereum Classic,6.5848,5.3972,-1.1876000000000007,5.991,6.8079,4.5031,2.3048,5.6555,43497449.769999996,1092761
2020-09,ETH,Ethereum,433.8,359.83,-73.97000000000003,396.815,488.84,308.42,180.41999999999996,398.63,34431117.99327,13888400
2020-09,HBAR,Hedera,0.0456,0.03168,-0.013920000000000002,0.03864,0.04618,0.0295,0.01668,0.03784,593179563.2,122260
2020-09,IOST,IOST,0.007109,0.005923,-0.0011859999999999996,0.006516,0.00906,0.004485,0.004575,0.006772500000000001,74098052333.0,1481776
2020-09,IOTA,IOTA,0.3612,0.2833,-0.07790000000000002,0.32225000000000004,0.3774,0.2276,0.14980000000000002,0.3025,263008090.47,317147
2020-09,LINK,Chainlink,15.5746,9.8694,-5.7052,12.722000000000001,16.5053,7.2869,9.218399999999999,11.896099999999999,393029468.72,6531758
2020-09,LTC,Litecoin,60.94,46.24,-14.699999999999996,53.59,64.31,41.59,22.72,52.95,17145375.63653,1709869
2020-09,MANA,Decentraland,0.09846,0.08434,-0.014120000000000008,0.09140000000000001,0.1055,0.03,0.0755,0.06775,228476385.2,130243
2020-09,MATIC,Polygon,0.02659,0.02014,-0.006449999999999997,0.023365,0.02695,0.01695,0.010000000000000002,0.02195,6335932366.9,426131
2020-09,NEO,NEO,20.439,19.078,-1.3610000000000007,19.758499999999998,25.859,15.867,9.992,20.863,38266151.926,1903561
2020-09,QTUM,Qtum,3.359,2.435,-0.9239999999999999,2.8970000000000002,3.777,2.139,1.6380000000000003,2.958,161768745.63,1374911
2020-09,RVN,Ravencoin,0.02242,0.01414,-0.00828,0.018279999999999998,0.02278,0.012,0.010780000000000001,0.017390000000000003,1573743826.0,137774
2020-09,SAND,The Sandbox,0.070005,0.046153,-0.023851999999999998,0.058079,0.070898,0.033259,0.037639000000000006,0.0520785,2291736393.0,417885
2020-09,SOL,Solana,4.7432,2.8967,-1.8464999999999998,3.81995,4.9475,2.0926,2.8548999999999998,3.52005,78974725.9,918000
2020-09,STMX,StormX,0.00291,0.002092,-0.0008179999999999997,0.0025009999999999998,0.003257,0.001882,0.001375,0.0025694999999999997,3127621931.0,60378
2020-09,SUSHI,SushiSwap,6.08,1.283,-4.797000000000001,3.6814999999999998,15.97,1.13,14.84,8.55,777847535.367,4556292
2020-09,TFUEL,Theta Fuel,0.010749,0.010661,-8.799999999999954e-05,0.010705,0.0119,0.00795,0.00395,0.009925,6024834463.0,217627
2020-09,THETA,Theta Network,0.47676,0.74859,0.27182999999999996,0.612675,0.79893,0.37,0.42893000000000003,0.584465,476075484.8,806011
2020-09,TRX,TRON,0.02916,0.02621,-0.0029499999999999978,0.027685,0.0499,0.02447,0.02543,0.037184999999999996,87736177381.1,5194788
2020-09,UNI,Uniswap,0.3,4.1554,3.8554000000000004,2.2277,15.0,0.3,14.7,7.65,701001607.38,6549427
2020-09,VET,VeChain,0.017373,0.013519,-0.003854,0.015446,0.01765,0.0106,0.007049999999999999,0.014124999999999999,59991999472.0,2340632
2020-09,WAVES,Waves,3.5954,2.5734,-1.0220000000000002,3.0844,3.8786,2.0,1.8786,2.9393000000000002,75263375.36,978665
2020-09,XLM,Stellar,0.09679,0.07484,-0.021949999999999997,0.085815,0.10096,0.06671,0.03424999999999999,0.08383499999999999,3647448889.5,979688
2020-09,XRP,Ripple,0.28115,0.24171,-0.03944,0.26143,0.304,0.21944,0.08456,0.26172,5247413190.9,2615563
2020-09,XTZ,Tezos,3.2432,2.2004,-1.0427999999999997,2.7218,3.5195,1.9117,1.6078,2.7156,179748653.31,1335897
2020-09,ZEC,Zcash,78.28,64.1,-14.180000000000007,71.19,85.98,50.31,35.67,68.14500000000001,7529194.46794,1363217
2020-09,ZIL,Zilliqa,0.02243,0.01955,-0.002879999999999997,0.02099,0.02331,0.01268,0.01063,0.017995,9080019532.6,615074
2020-10,AAVE,Aave,51.43,29.7,-21.73,40.565,59.0,27.73,31.27,43.365,2107105.611,317284
2020-10,ADA,Cardano,0.10136,0.093,-0.008360000000000006,0.09718,0.11428,0.08915,0.025130000000000013,0.101715,7925056172.2,1827541
2020-10,ALGO,Algorand,0.347,0.2488,-0.09819999999999998,0.2979,0.375,0.2359,0.1391,0.30545,450241999.57,630302
2020-10,ATOM,Cosmos,5.374,4.616,-0.758,4.994999999999999,6.269,4.343,1.9260000000000002,5.306,67229469.866,1132413
2020-10,AVAX,Avalanche,4.3293,3.6456,-0.6837,3.98745,4.71,3.207,1.5030000000000001,3.9585,18902047.38,311703
2020-10,BAT,Basic Attention Token,0.2396,0.1853,-0.054300000000000015,0.21245,0.2477,0.1767,0.07100000000000001,0.2122,292270911.65999997,266337
2020-10,BCH,Bitcoin Cash,227.97,262.01,34.03999999999999,244.99,280.98,212.14,68.84000000000003,246.56,4866141.7836299995,2406925
2020-10,BNB,Binance Coin,29.2696,28.5058,-0.7637999999999998,28.887700000000002,32.3788,25.6652,6.7136,29.022,81019994.543,5525318
2020-10,BTC,Bitcoin,10776.59,13791.0,3014.41,12283.795,14100.0,10374.0,3726.0,12237.0,1592634.419946,22613534
2020-10,CHZ,Chiliz,0.011564,0.009405,-0.0021589999999999995,0.0104845,0.012,0.008758,0.003242,0.010379,1156301332.0,87303
2020-10,CRV,Curve DAO Token,0.95,0.418,-0.532,0.6839999999999999,0.985,0.328,0.657,0.6565,460645583.255,825994
2020-10,DASH,Dash,69.18,70.08,0.8999999999999915,69.63,78.57,63.86,14.709999999999994,71.215,2618131.81041,698068
2020-10,DOGE,Dogecoin,0.0026361,0.0025666,-6.950000000000012e-05,0.00260135,0.0029115,0.002501,0.00041049999999999984,0.0027062500000000003,14064315569.0,222534
2020-10,DOT,Polkadot,4.3459,4.1854,-0.16050000000000075,4.26565,4.95,3.6,1.35,4.275,187625469.89,1712080
2020-10,ENJ,Enjin Coin,0.16054,0.12736,-0.03317999999999999,0.14395,0.17255,0.12486,0.04769000000000001,0.148705,202477832.2,255694
2020-10,EOS,EOS.IO,2.5776,2.528,-0.049599999999999866,2.5528,2.9711,2.4035,0.5675999999999997,2.6873,282436811.5,1643674
2020-10,ETC,Ethereum Classic,5.4,5.2734,-0.1266000000000007,5.3367,5.73,5.012,0.7180000000000009,5.371,30398903.26,772224
2020-10,ETH,Ethereum,359.83,386.46,26.629999999999995,373.145,420.73,332.18,88.55000000000001,376.45500000000004,19292775.62694,7532178
2020-10,FIL,Filecoin,10.0,31.2848,21.2848,20.642400000000002,430.0,10.0,420.0,220.0,13868672.67,1630716
2020-10,HBAR,Hedera,0.03168,0.02948,-0.0022000000000000006,0.03058,0.03679,0.02851,0.008280000000000003,0.03265,439545750.3,98014
2020-10,IOST,IOST,0.005928,0.004855,-0.0010730000000000002,0.0053915000000000005,0.006193,0.004637,0.001556,0.005415,26742497837.0,540280
2020-10,IOTA,IOTA,0.2834,0.2539,-0.02949999999999997,0.26865,0.3033,0.243,0.06030000000000002,0.27315,193346009.79,220611
2020-10,LINK,Chainlink,9.8727,11.2277,1.3550000000000004,10.5502,12.95,8.3817,4.568299999999999,10.665849999999999,240850803.54,3995802
2020-10,LTC,Litecoin,46.26,55.72,9.46,50.989999999999995,60.55,43.19,17.36,51.87,19054772.48057,1812937
2020-10,MANA,Decentraland,0.08402,0.0653,-0.01872,0.07466,0.08615,0.06061,0.025540000000000007,0.07338,120072572.9,74897
2020-10,MATIC,Polygon,0.02014,0.01374,-0.006400000000000001,0.01694,0.0205,0.01291,0.007590000000000001,0.016705,4146255294.2999997,252899
2020-10,NEAR,NEAR Protocol,1.3,0.6385,-0.6615000000000001,0.96925,1.88,0.6127,1.2672999999999999,1.24635,161593676.59,538206
2020-10,NEO,NEO,19.103,14.702,-4.401000000000002,16.9025,20.366,13.974,6.3919999999999995,17.17,18081385.226,1250368
2020-10,QTUM,Qtum,2.436,1.964,-0.472,2.2,2.527,1.877,0.6500000000000001,2.202,70572641.865,540371
2020-10,RVN,Ravencoin,0.01412,0.01131,-0.00281,0.012715,0.01456,0.01066,0.0039000000000000007,0.01261,1393893626.3,95804
2020-10,SAND,The Sandbox,0.046153,0.035404,-0.010749000000000002,0.040778499999999995,0.054528,0.033048,0.02148,0.043788,906023627.0,243990
2020-10,SOL,Solana,2.8967,1.5497,-1.347,2.2232000000000003,2.9889,1.3163,1.6726,2.1526,48387220.25,440383
2020-10,STMX,StormX,0.002092,0.001915,-0.00017700000000000007,0.0020035,0.002664,0.001812,0.0008520000000000001,0.002238,1927189727.0,53823
2020-10,SUSHI,SushiSwap,1.283,0.606,-0.6769999999999999,0.9444999999999999,1.35,0.551,0.799,0.9505000000000001,349354109.692,856786
2020-10,TFUEL,Theta Fuel,0.010681,0.009301,-0.0013799999999999993,0.009991,0.010805,0.0088,0.002005,0.0098025,2310734354.0,100988
2020-10,THETA,Theta Network,0.7486,0.61054,-0.13806000000000007,0.67957,0.79436,0.57277,0.22158999999999995,0.683565,334045308.6,664397
2020-10,TRX,TRON,0.02622,0.02576,-0.0004599999999999986,0.02599,0.02915,0.02395,0.0052,0.026549999999999997,29870946925.5,1516918
2020-10,UNI,Uniswap,4.1554,2.2662,-1.8892000000000002,3.2108,4.514,2.233,2.281,3.3735,311787322.89,2578079
2020-10,VET,VeChain,0.013521,0.009895,-0.0036260000000000008,0.011708,0.013653,0.0095,0.0041530000000000004,0.0115765,37215674155.0,1580269
2020-10,WAVES,Waves,2.5734,3.2329,0.6595,2.90315,3.5998,2.0649,1.5349,2.83235,69124969.63,878944
2020-10,XLM,Stellar,0.07492,0.07775,0.002829999999999999,0.076335,0.0879,0.06861,0.01929,0.078255,3244323163.0,862557
2020-10,XRP,Ripple,0.24172,0.23968,-0.0020399999999999863,0.2407,0.26357,0.22829,0.035280000000000034,0.24593,4889380538.099999,2245891
2020-10,XTZ,Tezos,2.1987,1.977,-0.2217,2.08785,2.455,1.7941,0.6609,2.12455,109281302.08,927074
2020-10,ZEC,Zcash,64.1,58.16,-5.939999999999998,61.129999999999995,75.75,54.03,21.72,64.89,7481279.06447,1326986
2020-10,ZIL,Zilliqa,0.01955,0.01773,-0.0018200000000000022,0.01864,0.02175,0.01631,0.005439999999999997,0.01903,7709980320.8,563886
2020-11,AAVE,Aave,29.737,76.0,46.263000000000005,52.8685,82.48,25.939,56.541000000000004,54.209500000000006,11372856.193,2078106
2020-11,ADA,Cardano,0.09296,0.17204,0.07908,0.1325,0.183,0.08793,0.09507,0.135465,18309066700.9,5090282
2020-11,ALGO,Algorand,0.2486,0.3289,0.08030000000000004,0.28875,0.4212,0.2224,0.19880000000000003,0.3218,785061979.38,1038341
2020-11,ATOM,Cosmos,4.613,5.571,0.9579999999999993,5.0920000000000005,6.47,4.206,2.2639999999999993,5.338,83893116.497,1428785
2020-11,AVAX,Avalanche,3.6355,3.7024,0.06689999999999996,3.6689499999999997,4.3989,3.0,1.3989000000000003,3.69945,16082274.07,370633
2020-11,BAT,Basic Attention Token,0.1852,0.2438,0.058599999999999985,0.2145,0.2883,0.1752,0.1131,0.23175,696466099.36,675984
2020-11,BCH,Bitcoin Cash,262.0,317.49,55.49000000000001,289.745,372.0,230.0,142.0,301.0,8627868.48811,4796754
2020-11,BNB,Binance Coin,28.5058,31.4935,2.9877000000000002,29.999650000000003,35.4338,25.7499,9.683899999999998,30.59185,80529464.344,6724142
2020-11,BTC,Bitcoin,13791.0,19695.87,5904.869999999999,16743.434999999998,19863.16,13195.05,6668.110000000001,16529.105,2707064.911165,42912200
2020-11,CHZ,Chiliz,0.009405,0.012177,0.002772,0.010791,0.01466,0.008895,0.005764999999999999,0.0117775,2000373332.0,185628
2020-11,CRV,Curve DAO Token,0.416,0.675,0.25900000000000006,0.5455,0.957,0.33,0.627,0.6435,828937764.455,1595492
2020-11,DASH,Dash,70.1,112.83,42.730000000000004,91.465,123.06,62.21,60.85,92.635,6245575.78783,1688395
2020-11,DOGE,Dogecoin,0.0025676,0.003561,0.0009933999999999998,0.0030643,0.0042978,0.0024519,0.0018459000000000001,0.00337485,33563867021.0,609725
2020-11,DOT,Polkadot,4.1833,5.3767,1.1933999999999996,4.779999999999999,6.0857,3.8842,2.2015000000000002,4.9849499999999995,268356318.29,2765091
2020-11,ENJ,Enjin Coin,0.12704,0.14889,0.02185000000000001,0.137965,0.17844,0.11118,0.06725999999999999,0.14481,326222167.1,431785
2020-11,EOS,EOS.IO,2.5279,3.2615,0.7336,2.8947,3.8802,2.2259,1.6542999999999997,3.05305,565481916.8,3592258
2020-11,ETC,Ethereum Classic,5.2721,6.7458,1.4737,6.0089500000000005,7.97,4.6885,3.2814999999999994,6.32925,123996541.16,2347643
2020-11,ETH,Ethereum,386.44,616.66,230.21999999999997,501.54999999999995,623.0,370.23,252.76999999999998,496.615,36426105.3325,15988322
2020-11,FIL,Filecoin,31.3196,30.3751,-0.9445000000000014,30.84735,35.3122,27.1839,8.128299999999996,31.24805,22151663.2,1899192
2020-11,HBAR,Hedera,0.02935,0.03456,0.005209999999999999,0.031955,0.03936,0.02769,0.01167,0.033525,903366408.7,248090
2020-11,IOST,IOST,0.004851,0.006207,0.0013559999999999996,0.005529,0.006958,0.0038,0.0031579999999999998,0.005379,24831354041.0,531081
2020-11,IOTA,IOTA,0.2537,0.3523,0.09860000000000002,0.303,0.426,0.2255,0.20049999999999998,0.32575,579854463.53,790339
2020-11,LINK,Chainlink,11.2259,14.2677,3.0418000000000003,12.7468,16.39,9.75,6.640000000000001,13.07,331208583.05,7457752
2020-11,LTC,Litecoin,55.69,87.65,31.960000000000008,71.67,94.02,51.13,42.88999999999999,72.575,49870704.06706,6044187
2020-11,MANA,Decentraland,0.0653,0.08839,0.02309,0.076845,0.11227,0.05963,0.05263999999999999,0.08595,786458705.1,488044
2020-11,MATIC,Polygon,0.01371,0.0196,0.005889999999999999,0.016655,0.0239,0.01169,0.01221,0.017795000000000002,7346767171.0,527385
2020-11,NEAR,NEAR Protocol,0.6386,1.0779,0.43930000000000013,0.85825,1.3,0.5246,0.7754000000000001,0.9123,345278568.89,880959
2020-11,NEO,NEO,14.712,18.577,3.865000000000002,16.6445,21.829,13.457,8.372,17.643,29701945.89,1553234
2020-11,QTUM,Qtum,1.964,2.932,0.968,2.448,3.283,1.75,1.533,2.5164999999999997,104659004.51,922342
2020-11,RVN,Ravencoin,0.01131,0.01457,0.003259999999999999,0.01294,0.01748,0.01067,0.006809999999999998,0.014075,2390996296.8,202417
2020-11,SAND,The Sandbox,0.035396,0.048467,0.013071000000000006,0.0419315,0.061699,0.0288,0.032899,0.0452495,1511260306.0,431752
2020-11,SOL,Solana,1.5497,1.9665,0.41679999999999984,1.7581,2.51,1.2733,1.2366999999999997,1.8916499999999998,76292964.66,770701
2020-11,STMX,StormX,0.001905,0.002375,0.00046999999999999993,0.00214,0.002891,0.001758,0.001133,0.0023245,2961685361.0,95553
2020-11,SUSHI,SushiSwap,0.605,1.578,0.9730000000000001,1.0915,1.797,0.472,1.325,1.1345,485968813.232,1899307
2020-11,TFUEL,Theta Fuel,0.0093,0.009765,0.00046500000000000014,0.0095325,0.012884,0.0082,0.004683999999999999,0.010542,2914877580.0,179665
2020-11,THETA,Theta Network,0.61001,0.6428,0.032789999999999986,0.6264050000000001,0.75129,0.5531,0.19818999999999998,0.6521950000000001,354604486.4,969851
2020-11,TRX,TRON,0.02576,0.03236,0.006599999999999998,0.029060000000000002,0.03915,0.02304,0.016109999999999996,0.031094999999999998,47252010685.0,2694480
2020-11,UNI,Uniswap,2.2648,3.7824,1.5175999999999998,3.0236,4.4857,1.7563,2.7293999999999996,3.1209999999999996,471230616.55,4040455
2020-11,VET,VeChain,0.009889,0.015972,0.006083,0.012930500000000001,0.018811,0.008894,0.009917,0.0138525,53251347906.0,2246412
2020-11,WAVES,Waves,3.2329,7.0841,3.8512000000000004,5.1585,8.73,3.0417,5.6883,5.8858500000000005,79458148.6,1558111
2020-11,XEM,NEM,0.1437,0.1892,0.04550000000000001,0.16645,0.2172,0.1419,0.0753,0.17955,127857821.86,117767
2020-11,XLM,Stellar,0.0777,0.20295,0.12524999999999997,0.140325,0.23179,0.07258,0.15921,0.15218500000000001,13084802707.0,4209802
2020-11,XRP,Ripple,0.2396,0.66417,0.42457,0.45188500000000004,0.78068,0.22772,0.55296,0.5042,21961294136.8,13598917
2020-11,XTZ,Tezos,1.975,2.4914,0.5164,2.2332,2.9647,1.7812,1.1835000000000002,2.37295,247486524.35999998,1865076
2020-11,ZEC,Zcash,58.16,78.91,20.75,68.535,90.0,51.6,38.4,70.8,11107933.81911,1789097
2020-11,ZIL,Zilliqa,0.01772,0.02933,0.011609999999999999,0.023524999999999997,0.03681,0.0166,0.020210000000000002,0.026705,9280877899.8,1213126
2020-12,AAVE,Aave,76.027,88.48,12.453000000000003,82.2535,96.329,63.021,33.30799999999999,79.675,8958872.44,1797215
2020-12,ADA,Cardano,0.17207,0.18134,0.00927,0.176705,0.19725,0.1263,0.07095000000000001,0.161775,16102604566.3,5478692
2020-12,ALGO,Algorand,0.3289,0.3353,0.006399999999999961,0.3321,0.3848,0.265,0.11979999999999996,0.32489999999999997,881446205.33,1170958
2020-12,ATOM,Cosmos,5.568,6.465,0.8970000000000002,6.0165,6.495,4.2,2.295,5.3475,64656881.671000004,896138
2020-12,AVAX,Avalanche,3.7044,3.1859,-0.5185,3.44515,3.8966,2.7501,1.1464999999999996,3.32335,22406906.27,496287
2020-12,BAT,Basic Attention Token,0.2437,0.1996,-0.0441,0.22165,0.2632,0.1806,0.08259999999999998,0.2219,664566162.5,583572
2020-12,BCH,Bitcoin Cash,317.37,342.15,24.779999999999973,329.76,380.47,255.0,125.47000000000003,317.735,9557114.87184,5273223
2020-12,BNB,Binance Coin,31.4935,37.3588,5.865300000000001,34.42615,39.9999,26.7273,13.272599999999997,33.3636,81889998.06,7969866
2020-12,BTC,Bitcoin,19695.87,28923.63,9227.760000000002,24309.75,29300.0,17572.33,11727.669999999998,23436.165,2495281.856217,45342713
2020-12,CHZ,Chiliz,0.012177,0.021256,0.009079,0.016716500000000002,0.030594,0.011337,0.019257,0.020965499999999998,16093359336.0,1514855
2020-12,CRV,Curve DAO Token,0.675,0.627,-0.04800000000000004,0.651,0.858,0.385,0.473,0.6214999999999999,627164279.08,948823
2020-12,DASH,Dash,112.83,99.45,-13.379999999999995,106.14,119.53,86.99,32.540000000000006,103.25999999999999,4509715.17534,1253513
2020-12,DOGE,Dogecoin,0.0035597,0.0046709,0.0011112000000000006,0.0041153000000000006,0.0055,0.0029969,0.0025031,0.00424845,50541315403.0,927621
2020-12,DOT,Polkadot,5.378,9.2619,3.8839000000000006,7.31995,9.51,4.54,4.97,7.025,302844432.32,3369382
2020-12,ENJ,Enjin Coin,0.14881,0.12977,-0.01904,0.13929,0.16673,0.11523,0.05149999999999999,0.14098,445503911.8,586316
2020-12,EOS,EOS.IO,3.2599,2.5911,-0.6688000000000001,2.9255,3.34,1.9964,1.3436,2.6681999999999997,569808444.97,3544694
2020-12,ETC,Ethereum Classic,6.7428,5.6562,-1.0865999999999998,6.1995000000000005,7.0,4.7116,2.2884,5.8558,97228615.19,1794310
2020-12,ETH,Ethereum,616.65,736.42,119.76999999999998,676.535,758.74,530.43,228.31000000000006,644.585,30451194.43342,17502795
2020-12,FIL,Filecoin,30.3768,24.3284,-6.048400000000001,27.3526,34.0,19.959,14.041,26.9795,25420772.19,1939461
2020-12,GRT,The Graph,0.03,0.35046,0.32045999999999997,0.19023,0.783,0.03,0.753,0.40650000000000003,10977665619.2,7253026
2020-12,HBAR,Hedera,0.03456,0.03184,-0.00272,0.0332,0.0415,0.0289,0.012600000000000004,0.0352,1246703526.2,447021
